,filename,width,height,class,xmin,ymin,xmax,ymax
4989,T0002_YM_20100819160218_01jpg,3648,2736,Maize,2775,2870,2,168
4990,T0002_YM_20100819160218_01jpg,3648,2736,Maize,3021,3114,98,288
4991,T0002_YM_20100819160218_01jpg,3648,2736,Maize,3178,3293,0,212
4992,T0002_YM_20100819160218_01jpg,3648,2736,Maize,2260,2361,1544,1698
4993,T0002_YM_20100820100221_01jpg,3648,2736,Maize,0,95,2559,2736
4994,T0002_YM_20100820100221_01jpg,3648,2736,Maize,81,277,2361,2534
4995,T0002_YM_20100820100221_01jpg,3648,2736,Maize,0,95,2045,2182
4996,T0002_YM_20100820100221_01jpg,3648,2736,Maize,117,302,1519,1670
4997,T0002_YM_20100820100221_01jpg,3648,2736,Maize,151,297,1085,1281
4998,T0002_YM_20100820100221_01jpg,3648,2736,Maize,67,291,912,1082
4999,T0002_YM_20100820100221_01jpg,3648,2736,Maize,6,73,758,912
5000,T0002_YM_20100820100221_01jpg,3648,2736,Maize,6,241,615,780
5001,T0002_YM_20100820100221_01jpg,3648,2736,Maize,84,229,11,204
5002,T0002_YM_20100820100221_01jpg,3648,2736,Maize,291,403,5,123
5003,T0002_YM_20100820100221_01jpg,3648,2736,Maize,364,490,369,523
5004,T0002_YM_20100820100221_01jpg,3648,2736,Maize,221,389,377,540
5005,T0002_YM_20100820100221_01jpg,3648,2736,Maize,691,859,1555,1757
5006,T0002_YM_20100820100221_01jpg,3648,2736,Maize,764,884,2271,2389
5007,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1105,1267,2117,2268
5008,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1164,1326,1969,2092
5009,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1351,1494,1488,1667
5010,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1290,1483,1329,1555
5011,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1278,1446,1060,1264
5012,T0002_YM_20100820100221_01jpg,3648,2736,Maize,906,1016,1105,1242
5013,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1231,1393,828,1040
5014,T0002_YM_20100820100221_01jpg,3648,2736,Maize,923,1122,598,769
5015,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1136,1259,570,786
5016,T0002_YM_20100820100221_01jpg,3648,2736,Maize,990,1147,84,431
5017,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1035,1144,5,114
5018,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1315,1463,324,576
5019,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1880,1995,2417,2531
5020,T0002_YM_20100820100221_01jpg,3648,2736,Maize,2221,2350,2378,2498
5021,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1955,2154,2047,2227
5022,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1715,1872,1899,2006
5023,T0002_YM_20100820100221_01jpg,3648,2736,Maize,2481,2669,1880,2039
5024,T0002_YM_20100820100221_01jpg,3648,2736,Maize,2238,2342,1552,1689
5025,T0002_YM_20100820100221_01jpg,3648,2736,Maize,2126,2294,1477,1647
5026,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1877,2042,1063,1247
5027,T0002_YM_20100820100221_01jpg,3648,2736,Maize,2190,2350,903,1054
5028,T0002_YM_20100820100221_01jpg,3648,2736,Maize,2361,2476,990,1163
5029,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1774,1902,439,626
5030,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1807,1933,299,492
5031,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1947,2109,78,257
5032,T0002_YM_20100820100221_01jpg,3648,2736,Maize,1986,2140,0,70
5033,T0002_YM_20100820100221_01jpg,3648,2736,Maize,2185,2308,0,134
5034,T0002_YM_20100820100221_01jpg,3648,2736,Maize,2176,2291,207,366
5035,T0002_YM_20100820100221_01jpg,3648,2736,Maize,2316,2434,240,512
5036,T0002_YM_20100820100221_01jpg,3648,2736,Maize,2375,2498,615,839
5037,T0002_YM_20100820100221_01jpg,3648,2736,Maize,2560,2758,305,528
5038,T0002_YM_20100820100221_01jpg,3648,2736,Maize,2764,2890,0,117
5039,T0002_YM_20100820100221_01jpg,3648,2736,Maize,3055,3167,5,212
5040,T0002_YM_20100820100221_01jpg,3648,2736,Maize,3139,3276,0,145
5041,T0002_YM_20100820100221_01jpg,3648,2736,Maize,3558,3642,47,182
5042,T0002_YM_20100820100221_01jpg,3648,2736,Maize,2887,2993,355,548
5043,T0002_YM_20100820100221_01jpg,3648,2736,Maize,3441,3648,2120,2299
5044,T0002_YM_20100820100221_01jpg,3648,2736,Maize,3536,3648,2017,2148
5045,T0002_YM_20100820100221_01jpg,3648,2736,Maize,3075,3206,2003,2098
5046,T0002_YM_20100820100221_01jpg,3648,2736,Maize,3072,3284,2162,2316
5047,T0002_YM_20100820100221_01jpg,3648,2736,Maize,3055,3209,1692,1868
5048,T0002_YM_20100820100221_01jpg,3648,2736,Maize,3519,3648,1687,1840
5049,T0002_YM_20100820100221_01jpg,3648,2736,Maize,2915,3044,1432,1561
5050,T0002_YM_20100820100221_01jpg,3648,2736,Maize,3402,3558,1426,1555
5051,T0002_YM_20100820100221_01jpg,3648,2736,Maize,3379,3561,1108,1256
5052,T0002_YM_20100820100221_01jpg,3648,2736,Maize,2859,3027,1138,1278
5053,T0002_YM_20100820100221_01jpg,3648,2736,Maize,3027,3172,554,682
5054,T0002_YM_20100820100221_01jpg,3648,2736,Maize,2951,3128,713,931
5055,T0002_YM_20100820100221_01jpg,3648,2736,Maize,3256,3427,666,859
5056,T0002_YM_20100820100221_01jpg,3648,2736,Maize,3307,3447,526,685
5057,T0002_YM_20100820160219_01jpg,3648,2736,Maize,0,117,2540,2736
5058,T0002_YM_20100820160219_01jpg,3648,2736,Maize,64,271,2352,2517
5059,T0002_YM_20100820160219_01jpg,3648,2736,Maize,0,115,2022,2176
5060,T0002_YM_20100820160219_01jpg,3648,2736,Maize,126,311,1524,1670
5061,T0002_YM_20100820160219_01jpg,3648,2736,Maize,769,887,2266,2394
5062,T0002_YM_20100820160219_01jpg,3648,2736,Maize,674,856,1564,1801
5063,T0002_YM_20100820160219_01jpg,3648,2736,Maize,145,294,1077,1306
5064,T0002_YM_20100820160219_01jpg,3648,2736,Maize,67,283,903,1102
5065,T0002_YM_20100820160219_01jpg,3648,2736,Maize,3,73,763,917
5066,T0002_YM_20100820160219_01jpg,3648,2736,Maize,6,257,601,789
5067,T0002_YM_20100820160219_01jpg,3648,2736,Maize,95,235,8,187
5068,T0002_YM_20100820160219_01jpg,3648,2736,Maize,0,39,187,277
5069,T0002_YM_20100820160219_01jpg,3648,2736,Maize,218,394,369,534
5070,T0002_YM_20100820160219_01jpg,3648,2736,Maize,352,490,369,526
5071,T0002_YM_20100820160219_01jpg,3648,2736,Maize,283,425,0,123
5072,T0002_YM_20100820160219_01jpg,3648,2736,Maize,895,1016,1096,1239
5073,T0002_YM_20100820160219_01jpg,3648,2736,Maize,926,1127,598,780
5074,T0002_YM_20100820160219_01jpg,3648,2736,Maize,993,1147,67,458
5075,T0002_YM_20100820160219_01jpg,3648,2736,Maize,1032,1147,2,145
5076,T0002_YM_20100820160219_01jpg,3648,2736,Maize,1318,1455,313,604
5077,T0002_YM_20100820160219_01jpg,3648,2736,Maize,1130,1267,545,803
5078,T0002_YM_20100820160219_01jpg,3648,2736,Maize,1239,1416,817,1035
5079,T0002_YM_20100820160219_01jpg,3648,2736,Maize,1287,1449,1052,1278
5080,T0002_YM_20100820160219_01jpg,3648,2736,Maize,1318,1483,1343,1692
5081,T0002_YM_20100820160219_01jpg,3648,2736,Maize,1169,1337,1958,2073
5082,T0002_YM_20100820160219_01jpg,3648,2736,Maize,1122,1284,2115,2266
5083,T0002_YM_20100820160219_01jpg,3648,2736,Maize,1877,2006,2406,2526
5084,T0002_YM_20100820160219_01jpg,3648,2736,Maize,2213,2356,2358,2487
5085,T0002_YM_20100820160219_01jpg,3648,2736,Maize,1953,2174,2039,2227
5086,T0002_YM_20100820160219_01jpg,3648,2736,Maize,1751,1902,1882,1989
5087,T0002_YM_20100820160219_01jpg,3648,2736,Maize,2146,2342,1457,1650
5088,T0002_YM_20100820160219_01jpg,3648,2736,Maize,2210,2328,1533,1689
5089,T0002_YM_20100820160219_01jpg,3648,2736,Maize,2479,2683,1877,2008
5090,T0002_YM_20100820160219_01jpg,3648,2736,Maize,1877,2039,1054,1242
5091,T0002_YM_20100820160219_01jpg,3648,2736,Maize,2188,2350,906,1057
5092,T0002_YM_20100820160219_01jpg,3648,2736,Maize,1796,1919,425,624
5093,T0002_YM_20100820160219_01jpg,3648,2736,Maize,1824,1941,279,486
5094,T0002_YM_20100820160219_01jpg,3648,2736,Maize,1925,2121,56,249
5095,T0002_YM_20100820160219_01jpg,3648,2736,Maize,1983,2121,2,103
5096,T0002_YM_20100820160219_01jpg,3648,2736,Maize,2179,2322,0,145
5097,T0002_YM_20100820160219_01jpg,3648,2736,Maize,2174,2316,179,352
5098,T0002_YM_20100820160219_01jpg,3648,2736,Maize,2322,2451,237,517
5099,T0002_YM_20100820160219_01jpg,3648,2736,Maize,2356,2495,610,861
5100,T0002_YM_20100820160219_01jpg,3648,2736,Maize,2384,2495,962,1163
5101,T0002_YM_20100820160219_01jpg,3648,2736,Maize,3069,3298,2154,2299
5102,T0002_YM_20100820160219_01jpg,3648,2736,Maize,3486,3648,2092,2252
5103,T0002_YM_20100820160219_01jpg,3648,2736,Maize,3077,3242,1994,2103
5104,T0002_YM_20100820160219_01jpg,3648,2736,Maize,3556,3648,1994,2131
5105,T0002_YM_20100820160219_01jpg,3648,2736,Maize,3044,3223,1681,1868
5106,T0002_YM_20100820160219_01jpg,3648,2736,Maize,3503,3648,1656,1829
5107,T0002_YM_20100820160219_01jpg,3648,2736,Maize,2912,3063,1410,1541
5108,T0002_YM_20100820160219_01jpg,3648,2736,Maize,2853,3044,1135,1287
5109,T0002_YM_20100820160219_01jpg,3648,2736,Maize,3363,3547,1102,1250
5110,T0002_YM_20100820160219_01jpg,3648,2736,Maize,2960,3139,721,917
5111,T0002_YM_20100820160219_01jpg,3648,2736,Maize,3273,3438,666,836
5112,T0002_YM_20100820160219_01jpg,3648,2736,Maize,3329,3444,503,682
5113,T0002_YM_20100820160219_01jpg,3648,2736,Maize,3030,3167,554,710
5114,T0002_YM_20100820160219_01jpg,3648,2736,Maize,2884,3019,355,545
5115,T0002_YM_20100820160219_01jpg,3648,2736,Maize,2579,2758,299,484
5116,T0002_YM_20100820160219_01jpg,3648,2736,Maize,2778,2873,5,134
5117,T0002_YM_20100820160219_01jpg,3648,2736,Maize,3058,3164,11,182
5118,T0002_YM_20100820160219_01jpg,3648,2736,Maize,3158,3284,2,173
5119,T0002_YM_20100820160219_01jpg,3648,2736,Maize,3542,3645,33,215
5120,T0002_YM_20100820160219_01jpg,3648,2736,Maize,3441,3570,1398,1524
5121,T0002_YM_20100821090220_01jpg,3648,2736,Maize,0,106,2534,2736
5122,T0002_YM_20100821090220_01jpg,3648,2736,Maize,73,269,2344,2523
5123,T0002_YM_20100821090220_01jpg,3648,2736,Maize,0,120,2003,2159
5124,T0002_YM_20100821090220_01jpg,3648,2736,Maize,767,876,2257,2392
5125,T0002_YM_20100821090220_01jpg,3648,2736,Maize,120,305,1513,1659
5126,T0002_YM_20100821090220_01jpg,3648,2736,Maize,151,297,1071,1284
5127,T0002_YM_20100821090220_01jpg,3648,2736,Maize,64,280,898,1096
5128,T0002_YM_20100821090220_01jpg,3648,2736,Maize,3,84,761,928
5129,T0002_YM_20100821090220_01jpg,3648,2736,Maize,8,243,618,772
5130,T0002_YM_20100821090220_01jpg,3648,2736,Maize,95,252,8,196
5131,T0002_YM_20100821090220_01jpg,3648,2736,Maize,294,439,0,109
5132,T0002_YM_20100821090220_01jpg,3648,2736,Maize,246,400,369,520
5133,T0002_YM_20100821090220_01jpg,3648,2736,Maize,375,501,361,531
5134,T0002_YM_20100821090220_01jpg,3648,2736,Maize,702,862,1555,1743
5135,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1139,1295,2084,2238
5136,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1172,1326,1958,2059
5137,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1340,1480,1496,1664
5138,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1295,1491,1343,1536
5139,T0002_YM_20100821090220_01jpg,3648,2736,Maize,901,1016,1108,1242
5140,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1287,1446,1046,1264
5141,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1251,1413,817,1029
5142,T0002_YM_20100821090220_01jpg,3648,2736,Maize,937,1125,593,789
5143,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1116,1253,545,772
5144,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1329,1466,302,579
5145,T0002_YM_20100821090220_01jpg,3648,2736,Maize,996,1155,72,411
5146,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1043,1150,5,106
5147,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1863,1981,2383,2506
5148,T0002_YM_20100821090220_01jpg,3648,2736,Maize,2204,2347,2341,2481
5149,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1961,2146,2047,2229
5150,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1754,1888,1874,2003
5151,T0002_YM_20100821090220_01jpg,3648,2736,Maize,2160,2342,1468,1647
5152,T0002_YM_20100821090220_01jpg,3648,2736,Maize,2244,2372,1510,1673
5153,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1880,2053,1046,1253
5154,T0002_YM_20100821090220_01jpg,3648,2736,Maize,2199,2353,900,1057
5155,T0002_YM_20100821090220_01jpg,3648,2736,Maize,2372,2493,942,1155
5156,T0002_YM_20100821090220_01jpg,3648,2736,Maize,2384,2501,615,839
5157,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1796,1908,422,618
5158,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1818,1936,279,486
5159,T0002_YM_20100821090220_01jpg,3648,2736,Maize,2202,2305,179,352
5160,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1936,2132,64,240
5161,T0002_YM_20100821090220_01jpg,3648,2736,Maize,1989,2121,2,81
5162,T0002_YM_20100821090220_01jpg,3648,2736,Maize,2182,2294,5,126
5163,T0002_YM_20100821090220_01jpg,3648,2736,Maize,2342,2445,237,540
5164,T0002_YM_20100821090220_01jpg,3648,2736,Maize,2501,2691,1854,2008
5165,T0002_YM_20100821090220_01jpg,3648,2736,Maize,3086,3284,2162,2288
5166,T0002_YM_20100821090220_01jpg,3648,2736,Maize,3097,3254,2008,2109
5167,T0002_YM_20100821090220_01jpg,3648,2736,Maize,3505,3648,2092,2243
5168,T0002_YM_20100821090220_01jpg,3648,2736,Maize,3550,3648,1983,2115
5169,T0002_YM_20100821090220_01jpg,3648,2736,Maize,3063,3228,1692,1854
5170,T0002_YM_20100821090220_01jpg,3648,2736,Maize,3542,3648,1645,1801
5171,T0002_YM_20100821090220_01jpg,3648,2736,Maize,2912,3049,1415,1533
5172,T0002_YM_20100821090220_01jpg,3648,2736,Maize,3463,3606,1390,1488
5173,T0002_YM_20100821090220_01jpg,3648,2736,Maize,3379,3556,1099,1242
5174,T0002_YM_20100821090220_01jpg,3648,2736,Maize,2865,3035,1135,1261
5175,T0002_YM_20100821090220_01jpg,3648,2736,Maize,2951,3111,705,900
5176,T0002_YM_20100821090220_01jpg,3648,2736,Maize,3279,3407,646,828
5177,T0002_YM_20100821090220_01jpg,3648,2736,Maize,3315,3452,470,666
5178,T0002_YM_20100821090220_01jpg,3648,2736,Maize,3033,3172,540,705
5179,T0002_YM_20100821090220_01jpg,3648,2736,Maize,2923,3049,338,531
5180,T0002_YM_20100821090220_01jpg,3648,2736,Maize,2579,2761,288,484
5181,T0002_YM_20100821090220_01jpg,3648,2736,Maize,2781,2881,0,142
5182,T0002_YM_20100821090220_01jpg,3648,2736,Maize,3069,3170,0,182
5183,T0002_YM_20100821090220_01jpg,3648,2736,Maize,3161,3287,2,170
5184,T0002_YM_20100821090220_01jpg,3648,2736,Maize,3564,3648,19,193
5185,T0002_YM_20100821090220_01jpg,3648,2736,Maize,0,50,170,268
5186,T0002_YM_20100821100220_01jpg,3648,2736,Maize,0,104,2529,2736
5187,T0002_YM_20100821100220_01jpg,3648,2736,Maize,73,257,2352,2534
5188,T0002_YM_20100821100220_01jpg,3648,2736,Maize,0,126,2003,2165
5189,T0002_YM_20100821100220_01jpg,3648,2736,Maize,120,311,1510,1689
5190,T0002_YM_20100821100220_01jpg,3648,2736,Maize,162,302,1063,1270
5191,T0002_YM_20100821100220_01jpg,3648,2736,Maize,59,294,906,1080
5192,T0002_YM_20100821100220_01jpg,3648,2736,Maize,3,84,769,934
5193,T0002_YM_20100821100220_01jpg,3648,2736,Maize,6,249,610,772
5194,T0002_YM_20100821100220_01jpg,3648,2736,Maize,229,386,366,514
5195,T0002_YM_20100821100220_01jpg,3648,2736,Maize,383,515,361,526
5196,T0002_YM_20100821100220_01jpg,3648,2736,Maize,0,50,168,279
5197,T0002_YM_20100821100220_01jpg,3648,2736,Maize,92,229,0,190
5198,T0002_YM_20100821100220_01jpg,3648,2736,Maize,288,425,0,114
5199,T0002_YM_20100821100220_01jpg,3648,2736,Maize,694,864,1558,1754
5200,T0002_YM_20100821100220_01jpg,3648,2736,Maize,767,878,2271,2389
5201,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1144,1284,2078,2229
5202,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1172,1306,1955,2053
5203,T0002_YM_20100821100220_01jpg,3648,2736,Maize,906,1035,1096,1239
5204,T0002_YM_20100821100220_01jpg,3648,2736,Maize,929,1119,582,803
5205,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1010,1161,67,400
5206,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1032,1164,5,117
5207,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1127,1251,540,775
5208,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1234,1402,817,1024
5209,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1264,1427,1024,1273
5210,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1360,1477,1482,1675
5211,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1295,1480,1343,1566
5212,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1334,1469,324,584
5213,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1855,1981,2380,2520
5214,T0002_YM_20100821100220_01jpg,3648,2736,Maize,2202,2344,2341,2473
5215,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1961,2165,2031,2241
5216,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1729,1880,1868,1997
5217,T0002_YM_20100821100220_01jpg,3648,2736,Maize,2476,2683,1866,2000
5218,T0002_YM_20100821100220_01jpg,3648,2736,Maize,2244,2375,1491,1664
5219,T0002_YM_20100821100220_01jpg,3648,2736,Maize,2154,2302,1452,1639
5220,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1880,2028,1049,1250
5221,T0002_YM_20100821100220_01jpg,3648,2736,Maize,2378,2473,956,1166
5222,T0002_YM_20100821100220_01jpg,3648,2736,Maize,2179,2344,895,1082
5223,T0002_YM_20100821100220_01jpg,3648,2736,Maize,2367,2495,593,839
5224,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1757,1908,377,624
5225,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1813,1939,268,481
5226,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1944,2118,58,235
5227,T0002_YM_20100821100220_01jpg,3648,2736,Maize,2176,2311,0,137
5228,T0002_YM_20100821100220_01jpg,3648,2736,Maize,1955,2115,2,100
5229,T0002_YM_20100821100220_01jpg,3648,2736,Maize,2176,2308,168,349
5230,T0002_YM_20100821100220_01jpg,3648,2736,Maize,2311,2431,235,523
5231,T0002_YM_20100821100220_01jpg,3648,2736,Maize,2571,2764,282,489
5232,T0002_YM_20100821100220_01jpg,3648,2736,Maize,3061,3284,2151,2294
5233,T0002_YM_20100821100220_01jpg,3648,2736,Maize,3497,3648,2092,2249
5234,T0002_YM_20100821100220_01jpg,3648,2736,Maize,3075,3234,1997,2101
5235,T0002_YM_20100821100220_01jpg,3648,2736,Maize,3063,3231,1681,1846
5236,T0002_YM_20100821100220_01jpg,3648,2736,Maize,3514,3648,1645,1804
5237,T0002_YM_20100821100220_01jpg,3648,2736,Maize,3539,3648,1966,2117
5238,T0002_YM_20100821100220_01jpg,3648,2736,Maize,2893,3030,1410,1536
5239,T0002_YM_20100821100220_01jpg,3648,2736,Maize,3447,3598,1390,1508
5240,T0002_YM_20100821100220_01jpg,3648,2736,Maize,3379,3561,1085,1236
5241,T0002_YM_20100821100220_01jpg,3648,2736,Maize,2845,3027,1133,1275
5242,T0002_YM_20100821100220_01jpg,3648,2736,Maize,3270,3402,640,847
5243,T0002_YM_20100821100220_01jpg,3648,2736,Maize,3318,3447,478,677
5244,T0002_YM_20100821100220_01jpg,3648,2736,Maize,2937,3097,688,912
5245,T0002_YM_20100821100220_01jpg,3648,2736,Maize,3033,3164,556,705
5246,T0002_YM_20100821100220_01jpg,3648,2736,Maize,2915,3033,347,542
5247,T0002_YM_20100821100220_01jpg,3648,2736,Maize,2781,2884,0,103
5248,T0002_YM_20100821100220_01jpg,3648,2736,Maize,3027,3167,8,179
5249,T0002_YM_20100821100220_01jpg,3648,2736,Maize,3136,3273,0,159
5250,T0002_YM_20100821100220_01jpg,3648,2736,Maize,3556,3645,11,207
5251,T0002_YM_20100821120220_01jpg,3648,2736,Maize,0,115,2526,2736
5252,T0002_YM_20100821120220_01jpg,3648,2736,Maize,84,257,2350,2509
5253,T0002_YM_20100821120220_01jpg,3648,2736,Maize,0,137,2000,2145
5254,T0002_YM_20100821120220_01jpg,3648,2736,Maize,143,325,1513,1684
5255,T0002_YM_20100821120220_01jpg,3648,2736,Maize,772,901,2260,2394
5256,T0002_YM_20100821120220_01jpg,3648,2736,Maize,677,873,1552,1740
5257,T0002_YM_20100821120220_01jpg,3648,2736,Maize,145,311,1063,1284
5258,T0002_YM_20100821120220_01jpg,3648,2736,Maize,50,291,906,1099
5259,T0002_YM_20100821120220_01jpg,3648,2736,Maize,3,92,772,956
5260,T0002_YM_20100821120220_01jpg,3648,2736,Maize,3,232,638,811
5261,T0002_YM_20100821120220_01jpg,3648,2736,Maize,207,386,363,556
5262,T0002_YM_20100821120220_01jpg,3648,2736,Maize,361,504,352,526
5263,T0002_YM_20100821120220_01jpg,3648,2736,Maize,0,50,176,279
5264,T0002_YM_20100821120220_01jpg,3648,2736,Maize,76,249,0,193
5265,T0002_YM_20100821120220_01jpg,3648,2736,Maize,277,442,0,106
5266,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1141,1295,2059,2243
5267,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1167,1329,1936,2059
5268,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1351,1488,1482,1678
5269,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1304,1497,1337,1547
5270,T0002_YM_20100821120220_01jpg,3648,2736,Maize,915,1029,1108,1256
5271,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1290,1438,1038,1267
5272,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1264,1416,800,1024
5273,T0002_YM_20100821120220_01jpg,3648,2736,Maize,932,1105,593,803
5274,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1139,1237,559,780
5275,T0002_YM_20100821120220_01jpg,3648,2736,Maize,999,1150,70,394
5276,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1049,1153,5,112
5277,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1334,1466,310,596
5278,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1869,1992,2361,2506
5279,T0002_YM_20100821120220_01jpg,3648,2736,Maize,2218,2361,2319,2462
5280,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1953,2171,2034,2199
5281,T0002_YM_20100821120220_01jpg,3648,2736,Maize,2146,2308,1463,1647
5282,T0002_YM_20100821120220_01jpg,3648,2736,Maize,2246,2395,1485,1667
5283,T0002_YM_20100821120220_01jpg,3648,2736,Maize,2481,2694,1854,2000
5284,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1902,2053,1024,1247
5285,T0002_YM_20100821120220_01jpg,3648,2736,Maize,2210,2356,900,1063
5286,T0002_YM_20100821120220_01jpg,3648,2736,Maize,2381,2501,928,1130
5287,T0002_YM_20100821120220_01jpg,3648,2736,Maize,2378,2490,570,817
5288,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1788,1908,417,643
5289,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1802,1930,251,470
5290,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1950,2140,53,243
5291,T0002_YM_20100821120220_01jpg,3648,2736,Maize,2176,2302,0,142
5292,T0002_YM_20100821120220_01jpg,3648,2736,Maize,2165,2302,154,347
5293,T0002_YM_20100821120220_01jpg,3648,2736,Maize,2311,2414,229,540
5294,T0002_YM_20100821120220_01jpg,3648,2736,Maize,2574,2744,288,481
5295,T0002_YM_20100821120220_01jpg,3648,2736,Maize,2904,3002,310,526
5296,T0002_YM_20100821120220_01jpg,3648,2736,Maize,2786,2870,5,134
5297,T0002_YM_20100821120220_01jpg,3648,2736,Maize,3049,3153,0,179
5298,T0002_YM_20100821120220_01jpg,3648,2736,Maize,3139,3251,0,156
5299,T0002_YM_20100821120220_01jpg,3648,2736,Maize,3041,3178,520,705
5300,T0002_YM_20100821120220_01jpg,3648,2736,Maize,2957,3122,657,892
5301,T0002_YM_20100821120220_01jpg,3648,2736,Maize,3312,3441,458,657
5302,T0002_YM_20100821120220_01jpg,3648,2736,Maize,3245,3399,652,845
5303,T0002_YM_20100821120220_01jpg,3648,2736,Maize,2862,3049,1119,1250
5304,T0002_YM_20100821120220_01jpg,3648,2736,Maize,3377,3556,1088,1245
5305,T0002_YM_20100821120220_01jpg,3648,2736,Maize,2890,3038,1412,1527
5306,T0002_YM_20100821120220_01jpg,3648,2736,Maize,3058,3228,1689,1826
5307,T0002_YM_20100821120220_01jpg,3648,2736,Maize,3536,3648,1619,1779
5308,T0002_YM_20100821120220_01jpg,3648,2736,Maize,3449,3606,1384,1505
5309,T0002_YM_20100821120220_01jpg,3648,2736,Maize,3105,3273,1986,2101
5310,T0002_YM_20100821120220_01jpg,3648,2736,Maize,3075,3304,2154,2294
5311,T0002_YM_20100821120220_01jpg,3648,2736,Maize,3572,3648,1958,2087
5312,T0002_YM_20100821120220_01jpg,3648,2736,Maize,3491,3648,2073,2238
5313,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1969,2109,2,61
5314,T0002_YM_20100821120220_01jpg,3648,2736,Maize,1726,1886,1868,2006
5315,T0002_YM_20100821140220_01jpg,3648,2736,Maize,0,117,2509,2736
5316,T0002_YM_20100821140220_01jpg,3648,2736,Maize,73,252,2338,2509
5317,T0002_YM_20100821140220_01jpg,3648,2736,Maize,0,123,1975,2134
5318,T0002_YM_20100821140220_01jpg,3648,2736,Maize,154,319,1491,1661
5319,T0002_YM_20100821140220_01jpg,3648,2736,Maize,120,288,1066,1270
5320,T0002_YM_20100821140220_01jpg,3648,2736,Maize,76,297,892,1071
5321,T0002_YM_20100821140220_01jpg,3648,2736,Maize,3,92,749,914
5322,T0002_YM_20100821140220_01jpg,3648,2736,Maize,17,224,598,755
5323,T0002_YM_20100821140220_01jpg,3648,2736,Maize,229,392,344,506
5324,T0002_YM_20100821140220_01jpg,3648,2736,Maize,95,235,11,182
5325,T0002_YM_20100821140220_01jpg,3648,2736,Maize,294,456,0,92
