filename,class,xmin,xmax,ymin,ymax
T0002_YM_20100816120219_01.jpg,Maize,1900,2014,1133,1281
T0002_YM_20100816120219_01.jpg,Maize,2185,2336,934,1085
T0002_YM_20100816120219_01.jpg,Maize,3349,3517,1163,1281
T0002_YM_20100816120219_01.jpg,Maize,3024,3161,803,973
T0002_YM_20100816120219_01.jpg,Maize,3251,3343,679,850
T0002_YM_20100816120219_01.jpg,Maize,3044,3184,632,763
T0002_YM_20100816120219_01.jpg,Maize,2504,2630,638,833
T0002_YM_20100816120219_01.jpg,Maize,2568,2714,344,526
T0002_YM_20100816120219_01.jpg,Maize,2193,2300,19,176
T0002_YM_20100816120219_01.jpg,Maize,3091,3195,159,246
T0002_YM_20100816120219_01.jpg,Maize,2820,2932,1228,1323
T0002_YM_20100816120219_01.jpg,Maize,0,59,232,324
T0002_YM_20100816140221_01.jpg,Maize,81,260,2330,2517
T0002_YM_20100816140221_01.jpg,Maize,185,330,1597,1706
T0002_YM_20100816140221_01.jpg,Maize,131,271,1161,1301
T0002_YM_20100816140221_01.jpg,Maize,59,266,956,1080
T0002_YM_20100816140221_01.jpg,Maize,62,277,733,847
T0002_YM_20100816140221_01.jpg,Maize,0,59,833,920
T0002_YM_20100816140221_01.jpg,Maize,299,431,372,551
T0002_YM_20100816140221_01.jpg,Maize,143,243,64,221
T0002_YM_20100816140221_01.jpg,Maize,932,1119,618,819
T0002_YM_20100816140221_01.jpg,Maize,629,842,1541,1787
T0002_YM_20100816140221_01.jpg,Maize,1318,1455,1457,1647
T0002_YM_20100816140221_01.jpg,Maize,1189,1357,1387,1569
T0002_YM_20100816140221_01.jpg,Maize,1304,1432,411,570
T0002_YM_20100816140221_01.jpg,Maize,1066,1130,61,170
T0002_YM_20100816140221_01.jpg,Maize,1872,2059,1958,2190
T0002_YM_20100816140221_01.jpg,Maize,1872,1983,1141,1287
T0002_YM_20100816140221_01.jpg,Maize,2171,2311,920,1074
T0002_YM_20100816140221_01.jpg,Maize,1958,2020,201,302
T0002_YM_20100816140221_01.jpg,Maize,2157,2266,39,168
T0002_YM_20100816140221_01.jpg,Maize,3080,3158,72,212
T0002_YM_20100816140221_01.jpg,Maize,2529,2691,319,531
T0002_YM_20100816140221_01.jpg,Maize,2462,2582,632,850
T0002_YM_20100816140221_01.jpg,Maize,2437,2588,1952,2036
T0002_YM_20100816140221_01.jpg,Maize,3010,3181,1720,1846
T0002_YM_20100816140221_01.jpg,Maize,3379,3547,1675,1759
T0002_YM_20100816140221_01.jpg,Maize,3072,3184,2115,2249
T0002_YM_20100816140221_01.jpg,Maize,3419,3564,2159,2288
T0002_YM_20100816140221_01.jpg,Maize,3318,3455,1135,1275
T0002_YM_20100816140221_01.jpg,Maize,2965,3094,775,965
T0002_YM_20100816140221_01.jpg,Maize,3161,3262,654,825
T0002_YM_20100816140221_01.jpg,Maize,3027,3175,598,755
T0002_YM_20100816140221_01.jpg,Maize,3276,3335,576,674
T0002_YM_20100816140221_01.jpg,Maize,2803,2898,1208,1345
T0002_YM_20100816160218_01.jpg,Maize,269,394,310,500
T0002_YM_20100816160218_01.jpg,Maize,56,232,668,786
T0002_YM_20100816160218_01.jpg,Maize,28,252,909,1068
T0002_YM_20100816160218_01.jpg,Maize,76,232,1082,1287
T0002_YM_20100816160218_01.jpg,Maize,176,311,1541,1675
T0002_YM_20100816160218_01.jpg,Maize,0,229,2249,2428
T0002_YM_20100816160218_01.jpg,Maize,562,750,1578,1787
T0002_YM_20100816160218_01.jpg,Maize,1278,1413,394,559
T0002_YM_20100816160218_01.jpg,Maize,937,1113,593,766
T0002_YM_20100816160218_01.jpg,Maize,1130,1264,1379,1561
T0002_YM_20100816160218_01.jpg,Maize,1214,1365,1468,1689
T0002_YM_20100816160218_01.jpg,Maize,1746,1941,1958,2171
T0002_YM_20100816160218_01.jpg,Maize,1816,1944,1141,1256
T0002_YM_20100816160218_01.jpg,Maize,1969,2028,201,316
T0002_YM_20100816160218_01.jpg,Maize,2149,2266,5,176
T0002_YM_20100816160218_01.jpg,Maize,2109,2260,861,1026
T0002_YM_20100816160218_01.jpg,Maize,2403,2543,579,783
T0002_YM_20100816160218_01.jpg,Maize,2395,2532,1922,2006
T0002_YM_20100816160218_01.jpg,Maize,3024,3130,2210,2338
T0002_YM_20100816160218_01.jpg,Maize,3326,3410,2218,2338
T0002_YM_20100816160218_01.jpg,Maize,2968,3102,1706,1854
T0002_YM_20100816160218_01.jpg,Maize,3363,3491,1645,1729
T0002_YM_20100816160218_01.jpg,Maize,3192,3335,1068,1197
T0002_YM_20100816160218_01.jpg,Maize,2772,2873,1119,1236
T0002_YM_20100816160218_01.jpg,Maize,2901,3030,761,934
T0002_YM_20100816160218_01.jpg,Maize,3172,3321,618,833
T0002_YM_20100816160218_01.jpg,Maize,3019,3186,601,758
T0002_YM_20100816160218_01.jpg,Maize,3586,3648,223,431
T0002_YM_20100816160218_01.jpg,Maize,3049,3130,61,232
T0002_YM_20100816160218_01.jpg,Maize,2549,2725,330,534
T0002_YM_20100816160218_01.jpg,Maize,1035,1136,36,173
T0002_YM_20100817090218_01.jpg,Maize,120,246,39,215
T0002_YM_20100817090218_01.jpg,Maize,434,548,414,579
T0002_YM_20100817090218_01.jpg,Maize,269,422,347,579
T0002_YM_20100817090218_01.jpg,Maize,48,277,674,836
T0002_YM_20100817090218_01.jpg,Maize,0,81,747,912
T0002_YM_20100817090218_01.jpg,Maize,73,288,892,1077
T0002_YM_20100817090218_01.jpg,Maize,120,269,1099,1275
T0002_YM_20100817090218_01.jpg,Maize,168,355,1583,1712
T0002_YM_20100817090218_01.jpg,Maize,62,263,2324,2517
T0002_YM_20100817090218_01.jpg,Maize,1150,1295,2652,2736
T0002_YM_20100817090218_01.jpg,Maize,624,853,1513,1804
T0002_YM_20100817090218_01.jpg,Maize,929,1158,601,800
T0002_YM_20100817090218_01.jpg,Maize,1021,1139,0,170
T0002_YM_20100817090218_01.jpg,Maize,1292,1466,338,579
T0002_YM_20100817090218_01.jpg,Maize,1304,1371,940,1049
T0002_YM_20100817090218_01.jpg,Maize,1332,1413,1166,1315
T0002_YM_20100817090218_01.jpg,Maize,1242,1438,1356,1578
T0002_YM_20100817090218_01.jpg,Maize,1379,1513,1435,1653
T0002_YM_20100817090218_01.jpg,Maize,1914,2101,1975,2190
T0002_YM_20100817090218_01.jpg,Maize,2132,2297,1530,1678
T0002_YM_20100817090218_01.jpg,Maize,1855,2009,1077,1256
T0002_YM_20100817090218_01.jpg,Maize,2190,2381,928,1066
T0002_YM_20100817090218_01.jpg,Maize,1813,1888,447,604
T0002_YM_20100817090218_01.jpg,Maize,2445,2591,590,817
T0002_YM_20100817090218_01.jpg,Maize,1975,2053,165,299
T0002_YM_20100817090218_01.jpg,Maize,2157,2238,2,134
T0002_YM_20100817090218_01.jpg,Maize,2084,2137,2,134
T0002_YM_20100817090218_01.jpg,Maize,2448,2624,1908,2025
T0002_YM_20100817090218_01.jpg,Maize,3452,3544,2131,2271
T0002_YM_20100817090218_01.jpg,Maize,3094,3234,2098,2249
T0002_YM_20100817090218_01.jpg,Maize,3033,3170,1695,1846
T0002_YM_20100817090218_01.jpg,Maize,3405,3623,1664,1782
T0002_YM_20100817090218_01.jpg,Maize,2831,2960,1180,1306
T0002_YM_20100817090218_01.jpg,Maize,3368,3544,1105,1256
T0002_YM_20100817090218_01.jpg,Maize,2968,3114,707,909
T0002_YM_20100817090218_01.jpg,Maize,3203,3402,584,811
T0002_YM_20100817090218_01.jpg,Maize,3041,3175,582,705
T0002_YM_20100817090218_01.jpg,Maize,2512,2719,313,489
T0002_YM_20100817090218_01.jpg,Maize,3119,3217,56,168
T0002_YM_20100817090218_01.jpg,Maize,979,1046,1122,1239
T0002_YM_20100817090218_01.jpg,Maize,11,196,2047,2120
T0002_YM_20100817110218_01.jpg,Maize,53,129,2621,2727
T0002_YM_20100817110218_01.jpg,Maize,62,263,2324,2517
T0002_YM_20100817110218_01.jpg,Maize,3,199,2017,2120
T0002_YM_20100817110218_01.jpg,Maize,157,350,1586,1712
T0002_YM_20100817110218_01.jpg,Maize,129,271,1085,1292
T0002_YM_20100817110218_01.jpg,Maize,81,288,903,1082
T0002_YM_20100817110218_01.jpg,Maize,3,87,758,928
T0002_YM_20100817110218_01.jpg,Maize,28,277,657,805
T0002_YM_20100817110218_01.jpg,Maize,257,411,377,528
T0002_YM_20100817110218_01.jpg,Maize,434,526,414,562
T0002_YM_20100817110218_01.jpg,Maize,129,241,64,221
T0002_YM_20100817110218_01.jpg,Maize,1016,1130,2,140
T0002_YM_20100817110218_01.jpg,Maize,1102,1150,260,517
T0002_YM_20100817110218_01.jpg,Maize,906,1125,590,780
T0002_YM_20100817110218_01.jpg,Maize,979,1038,1116,1242
T0002_YM_20100817110218_01.jpg,Maize,632,825,1510,1779
T0002_YM_20100817110218_01.jpg,Maize,1231,1396,1351,1550
T0002_YM_20100817110218_01.jpg,Maize,1357,1499,1421,1642
T0002_YM_20100817110218_01.jpg,Maize,1295,1404,1172,1315
T0002_YM_20100817110218_01.jpg,Maize,1292,1371,942,1049
T0002_YM_20100817110218_01.jpg,Maize,1284,1460,335,554
T0002_YM_20100817110218_01.jpg,Maize,1964,2065,159,285
T0002_YM_20100817110218_01.jpg,Maize,2171,2288,0,131
T0002_YM_20100817110218_01.jpg,Maize,1788,1886,428,626
T0002_YM_20100817110218_01.jpg,Maize,2179,2322,914,1066
T0002_YM_20100817110218_01.jpg,Maize,1858,1997,1057,1225
T0002_YM_20100817110218_01.jpg,Maize,2143,2288,1519,1653
T0002_YM_20100817110218_01.jpg,Maize,1919,2090,1958,2171
T0002_YM_20100817110218_01.jpg,Maize,2465,2621,1891,2017
T0002_YM_20100817110218_01.jpg,Maize,3458,3584,2109,2280
T0002_YM_20100817110218_01.jpg,Maize,3088,3248,2103,2252
T0002_YM_20100817110218_01.jpg,Maize,3035,3212,1687,1846
T0002_YM_20100817110218_01.jpg,Maize,3441,3623,1681,1790
T0002_YM_20100817110218_01.jpg,Maize,2845,2960,1183,1295
T0002_YM_20100817110218_01.jpg,Maize,3346,3519,1119,1259
T0002_YM_20100817110218_01.jpg,Maize,2423,2577,548,749
T0002_YM_20100817110218_01.jpg,Maize,2985,3158,713,926
T0002_YM_20100817110218_01.jpg,Maize,3234,3405,570,833
T0002_YM_20100817110218_01.jpg,Maize,3030,3206,593,735
T0002_YM_20100817110218_01.jpg,Maize,2314,2420,352,559
T0002_YM_20100817110218_01.jpg,Maize,2507,2728,324,509
T0002_YM_20100817110218_01.jpg,Maize,3122,3242,5,210
T0002_YM_20100817130219_01.jpg,Maize,1091,1164,257,495
T0002_YM_20100817130219_01.jpg,Maize,1038,1094,221,436
T0002_YM_20100817130219_01.jpg,Maize,1038,1155,2,131
T0002_YM_20100817130219_01.jpg,Maize,117,229,78,201
T0002_YM_20100817130219_01.jpg,Maize,221,403,302,503
T0002_YM_20100817130219_01.jpg,Maize,436,543,366,548
T0002_YM_20100817130219_01.jpg,Maize,0,232,615,789
T0002_YM_20100817130219_01.jpg,Maize,64,283,875,1060
T0002_YM_20100817130219_01.jpg,Maize,126,269,1057,1239
T0002_YM_20100817130219_01.jpg,Maize,162,327,1547,1687
T0002_YM_20100817130219_01.jpg,Maize,0,204,2246,2431
T0002_YM_20100817130219_01.jpg,Maize,6,101,2632,2711
T0002_YM_20100817130219_01.jpg,Maize,39,129,2056,2123
T0002_YM_20100817130219_01.jpg,Maize,624,806,1533,1801
T0002_YM_20100817130219_01.jpg,Maize,1343,1483,1396,1645
T0002_YM_20100817130219_01.jpg,Maize,1234,1393,1345,1555
T0002_YM_20100817130219_01.jpg,Maize,971,1046,1096,1242
T0002_YM_20100817130219_01.jpg,Maize,1290,1371,928,1066
T0002_YM_20100817130219_01.jpg,Maize,884,1113,607,794
T0002_YM_20100817130219_01.jpg,Maize,1276,1416,324,548
T0002_YM_20100817130219_01.jpg,Maize,1334,1416,1175,1315
T0002_YM_20100817130219_01.jpg,Maize,1877,2059,1941,2176
T0002_YM_20100817130219_01.jpg,Maize,2123,2263,1516,1667
T0002_YM_20100817130219_01.jpg,Maize,1846,1989,1040,1245
T0002_YM_20100817130219_01.jpg,Maize,2174,2316,875,1038
T0002_YM_20100817130219_01.jpg,Maize,1771,1905,403,604
T0002_YM_20100817130219_01.jpg,Maize,2305,2386,344,554
T0002_YM_20100817130219_01.jpg,Maize,1947,2053,120,268
T0002_YM_20100817130219_01.jpg,Maize,2154,2294,0,128
T0002_YM_20100817130219_01.jpg,Maize,2000,2149,2,98
T0002_YM_20100817130219_01.jpg,Maize,2512,2725,307,486
T0002_YM_20100817130219_01.jpg,Maize,2409,2565,534,780
T0002_YM_20100817130219_01.jpg,Maize,2826,2965,1175,1306
T0002_YM_20100817130219_01.jpg,Maize,2434,2582,1852,2006
T0002_YM_20100817130219_01.jpg,Maize,3407,3570,2092,2268
T0002_YM_20100817130219_01.jpg,Maize,3080,3242,2075,2227
T0002_YM_20100817130219_01.jpg,Maize,3005,3178,1656,1849
T0002_YM_20100817130219_01.jpg,Maize,3430,3606,1650,1765
T0002_YM_20100817130219_01.jpg,Maize,3318,3491,1091,1264
T0002_YM_20100817130219_01.jpg,Maize,3223,3363,668,817
T0002_YM_20100817130219_01.jpg,Maize,2963,3133,716,906
T0002_YM_20100817130219_01.jpg,Maize,3027,3184,584,713
T0002_YM_20100817130219_01.jpg,Maize,3270,3385,551,685
T0002_YM_20100817130219_01.jpg,Maize,3088,3217,5,156
T0002_YM_20100817130219_01.jpg,Maize,0,56,794,895
T0002_YM_20100817130219_01.jpg,Maize,1228,1320,1950,2050
T0002_YM_20100817150218_01.jpg,Maize,0,117,2587,2699
T0002_YM_20100817150218_01.jpg,Maize,70,263,2305,2476
T0002_YM_20100817150218_01.jpg,Maize,8,171,2003,2115
T0002_YM_20100817150218_01.jpg,Maize,159,364,1538,1656
T0002_YM_20100817150218_01.jpg,Maize,109,252,1071,1253
T0002_YM_20100817150218_01.jpg,Maize,84,269,873,1049
T0002_YM_20100817150218_01.jpg,Maize,3,106,721,881
T0002_YM_20100817150218_01.jpg,Maize,31,263,584,749
T0002_YM_20100817150218_01.jpg,Maize,297,439,327,495
T0002_YM_20100817150218_01.jpg,Maize,126,229,39,170
T0002_YM_20100817150218_01.jpg,Maize,629,820,1468,1712
T0002_YM_20100817150218_01.jpg,Maize,1239,1374,1958,2067
T0002_YM_20100817150218_01.jpg,Maize,960,1046,1116,1236
T0002_YM_20100817150218_01.jpg,Maize,901,1116,573,744
T0002_YM_20100817150218_01.jpg,Maize,1116,1197,243,461
T0002_YM_20100817150218_01.jpg,Maize,1029,1147,0,106
T0002_YM_20100817150218_01.jpg,Maize,1304,1446,307,517
T0002_YM_20100817150218_01.jpg,Maize,1360,1488,1421,1633
T0002_YM_20100817150218_01.jpg,Maize,1251,1427,1337,1516
T0002_YM_20100817150218_01.jpg,Maize,1908,2076,1950,2151
T0002_YM_20100817150218_01.jpg,Maize,1863,2017,1049,1231
T0002_YM_20100817150218_01.jpg,Maize,2188,2342,881,1040
T0002_YM_20100817150218_01.jpg,Maize,1807,1930,383,593
T0002_YM_20100817150218_01.jpg,Maize,2336,2417,335,528
T0002_YM_20100817150218_01.jpg,Maize,1975,2090,140,296
T0002_YM_20100817150218_01.jpg,Maize,2210,2328,2,134
T0002_YM_20100817150218_01.jpg,Maize,2023,2174,0,112
T0002_YM_20100817150218_01.jpg,Maize,2406,2571,551,769
T0002_YM_20100817150218_01.jpg,Maize,2336,2400,1108,1191
T0002_YM_20100817150218_01.jpg,Maize,2132,2283,1505,1653
T0002_YM_20100817150218_01.jpg,Maize,2462,2619,1888,2020
T0002_YM_20100817150218_01.jpg,Maize,2543,2730,316,495
T0002_YM_20100817150218_01.jpg,Maize,3116,3245,5,154
T0002_YM_20100817150218_01.jpg,Maize,3298,3405,548,705
T0002_YM_20100817150218_01.jpg,Maize,3270,3405,640,825
T0002_YM_20100817150218_01.jpg,Maize,3047,3206,576,724
T0002_YM_20100817150218_01.jpg,Maize,2988,3130,685,926
T0002_YM_20100817150218_01.jpg,Maize,2848,2988,1177,1287
T0002_YM_20100817150218_01.jpg,Maize,3351,3539,1094,1247
T0002_YM_20100817150218_01.jpg,Maize,3410,3620,1653,1779
T0002_YM_20100817150218_01.jpg,Maize,3027,3200,1670,1835
T0002_YM_20100817150218_01.jpg,Maize,3452,3620,2081,2229
T0002_YM_20100817150218_01.jpg,Maize,3083,3256,2092,2260
T0002_YM_20100817150218_01.jpg,Maize,1281,1348,926,1038
T0002_YM_20100817150218_01.jpg,Maize,1337,1421,1135,1303
T0002_YM_20100818100222_01.jpg,Maize,6,131,2571,2733
T0002_YM_20100818100222_01.jpg,Maize,67,263,2336,2540
T0002_YM_20100818100222_01.jpg,Maize,0,129,2011,2126
T0002_YM_20100818100222_01.jpg,Maize,134,322,1524,1681
T0002_YM_20100818100222_01.jpg,Maize,117,269,1043,1245
T0002_YM_20100818100222_01.jpg,Maize,84,269,906,1068
T0002_YM_20100818100222_01.jpg,Maize,0,62,805,923
T0002_YM_20100818100222_01.jpg,Maize,3,249,610,786
T0002_YM_20100818100222_01.jpg,Maize,241,406,363,523
T0002_YM_20100818100222_01.jpg,Maize,106,207,42,156
T0002_YM_20100818100222_01.jpg,Maize,341,462,2,131
T0002_YM_20100818100222_01.jpg,Maize,417,490,363,498
T0002_YM_20100818100222_01.jpg,Maize,655,856,1522,1757
T0002_YM_20100818100222_01.jpg,Maize,951,1046,1094,1219
T0002_YM_20100818100222_01.jpg,Maize,904,1133,584,794
T0002_YM_20100818100222_01.jpg,Maize,1029,1153,148,475
T0002_YM_20100818100222_01.jpg,Maize,1038,1133,0,131
T0002_YM_20100818100222_01.jpg,Maize,1298,1463,324,556
T0002_YM_20100818100222_01.jpg,Maize,1195,1267,632,808
T0002_YM_20100818100222_01.jpg,Maize,1245,1390,833,1018
T0002_YM_20100818100222_01.jpg,Maize,1304,1444,1116,1287
T0002_YM_20100818100222_01.jpg,Maize,1371,1505,1426,1653
T0002_YM_20100818100222_01.jpg,Maize,1245,1460,1340,1555
T0002_YM_20100818100222_01.jpg,Maize,1209,1323,1961,2059
T0002_YM_20100818100222_01.jpg,Maize,1919,2095,1983,2196
T0002_YM_20100818100222_01.jpg,Maize,2246,2344,2361,2459
T0002_YM_20100818100222_01.jpg,Maize,2453,2632,1902,2042
T0002_YM_20100818100222_01.jpg,Maize,2135,2330,1457,1622
T0002_YM_20100818100222_01.jpg,Maize,1855,2020,1057,1231
T0002_YM_20100818100222_01.jpg,Maize,2202,2356,892,1046
T0002_YM_20100818100222_01.jpg,Maize,2344,2414,1052,1175
T0002_YM_20100818100222_01.jpg,Maize,1810,1930,363,554
T0002_YM_20100818100222_01.jpg,Maize,1964,2115,100,285
T0002_YM_20100818100222_01.jpg,Maize,2202,2308,2,123
T0002_YM_20100818100222_01.jpg,Maize,1969,2132,0,72
T0002_YM_20100818100222_01.jpg,Maize,2235,2294,257,377
T0002_YM_20100818100222_01.jpg,Maize,2314,2411,279,528
T0002_YM_20100818100222_01.jpg,Maize,2392,2557,587,797
T0002_YM_20100818100222_01.jpg,Maize,3069,3279,2123,2285
T0002_YM_20100818100222_01.jpg,Maize,3458,3631,2106,2282
T0002_YM_20100818100222_01.jpg,Maize,3035,3214,1695,1857
T0002_YM_20100818100222_01.jpg,Maize,3477,3645,1645,1799
T0002_YM_20100818100222_01.jpg,Maize,2907,3019,1485,1569
T0002_YM_20100818100222_01.jpg,Maize,2884,3016,1161,1278
T0002_YM_20100818100222_01.jpg,Maize,3385,3542,1110,1250
T0002_YM_20100818100222_01.jpg,Maize,3254,3399,671,864
T0002_YM_20100818100222_01.jpg,Maize,3304,3430,537,691
T0002_YM_20100818100222_01.jpg,Maize,2985,3144,699,928
T0002_YM_20100818100222_01.jpg,Maize,3038,3200,570,724
T0002_YM_20100818100222_01.jpg,Maize,2554,2756,305,475
T0002_YM_20100818100222_01.jpg,Maize,3114,3251,0,123
T0002_YM_20100818100222_01.jpg,Maize,2775,2862,39,170
T0002_YM_20100818160221_01.jpg,Maize,0,120,2450,2613
T0002_YM_20100818160221_01.jpg,Maize,6,218,2257,2439
T0002_YM_20100818160221_01.jpg,Maize,0,87,1961,2070
T0002_YM_20100818160221_01.jpg,Maize,112,302,1449,1642
T0002_YM_20100818160221_01.jpg,Maize,78,246,1021,1228
T0002_YM_20100818160221_01.jpg,Maize,78,285,853,1049
T0002_YM_20100818160221_01.jpg,Maize,0,50,741,881
T0002_YM_20100818160221_01.jpg,Maize,0,207,593,772
T0002_YM_20100818160221_01.jpg,Maize,185,364,313,495
T0002_YM_20100818160221_01.jpg,Maize,350,484,299,500
T0002_YM_20100818160221_01.jpg,Maize,87,215,8,173
T0002_YM_20100818160221_01.jpg,Maize,319,408,0,56
T0002_YM_20100818160221_01.jpg,Maize,652,839,1496,1743
T0002_YM_20100818160221_01.jpg,Maize,1139,1267,1919,2006
T0002_YM_20100818160221_01.jpg,Maize,1309,1407,2593,2708
T0002_YM_20100818160221_01.jpg,Maize,1153,1214,2173,2255
T0002_YM_20100818160221_01.jpg,Maize,1234,1469,1306,1611
T0002_YM_20100818160221_01.jpg,Maize,1281,1435,1088,1284
T0002_YM_20100818160221_01.jpg,Maize,929,1027,1094,1211
T0002_YM_20100818160221_01.jpg,Maize,1237,1382,786,996
T0002_YM_20100818160221_01.jpg,Maize,1125,1237,570,777
T0002_YM_20100818160221_01.jpg,Maize,876,1094,570,786
T0002_YM_20100818160221_01.jpg,Maize,957,1080,106,439
T0002_YM_20100818160221_01.jpg,Maize,1278,1438,268,498
T0002_YM_20100818160221_01.jpg,Maize,996,1102,0,95
T0002_YM_20100818160221_01.jpg,Maize,2213,2308,2232,2358
T0002_YM_20100818160221_01.jpg,Maize,1916,2104,1880,2098
T0002_YM_20100818160221_01.jpg,Maize,1813,1967,2685,2736
T0002_YM_20100818160221_01.jpg,Maize,2370,2526,1687,1877
T0002_YM_20100818160221_01.jpg,Maize,2123,2325,1373,1547
T0002_YM_20100818160221_01.jpg,Maize,2336,2423,1480,1622
T0002_YM_20100818160221_01.jpg,Maize,1855,2009,962,1219
T0002_YM_20100818160221_01.jpg,Maize,2160,2297,842,1007
T0002_YM_20100818160221_01.jpg,Maize,2277,2361,937,1105
T0002_YM_20100818160221_01.jpg,Maize,1762,1886,279,576
T0002_YM_20100818160221_01.jpg,Maize,1902,2059,14,212
T0002_YM_20100818160221_01.jpg,Maize,2176,2302,0,112
T0002_YM_20100818160221_01.jpg,Maize,2204,2300,212,375
T0002_YM_20100818160221_01.jpg,Maize,2288,2389,235,537
T0002_YM_20100818160221_01.jpg,Maize,2344,2487,431,747
T0002_YM_20100818160221_01.jpg,Maize,2554,2744,285,464
T0002_YM_20100818160221_01.jpg,Maize,2747,2820,5,117
T0002_YM_20100818160221_01.jpg,Maize,3248,3363,2615,2736
T0002_YM_20100818160221_01.jpg,Maize,3424,3575,2000,2162
T0002_YM_20100818160221_01.jpg,Maize,3072,3223,2003,2151
T0002_YM_20100818160221_01.jpg,Maize,2985,3189,1591,1771
T0002_YM_20100818160221_01.jpg,Maize,2856,2946,1387,1516
T0002_YM_20100818160221_01.jpg,Maize,3421,3637,1454,1653
T0002_YM_20100818160221_01.jpg,Maize,2820,2957,1057,1219
T0002_YM_20100818160221_01.jpg,Maize,3312,3477,1010,1169
T0002_YM_20100818160221_01.jpg,Maize,3287,3435,579,772
T0002_YM_20100818160221_01.jpg,Maize,3296,3393,372,568
T0002_YM_20100818160221_01.jpg,Maize,2963,3139,593,786
T0002_YM_20100818160221_01.jpg,Maize,3052,3189,484,660
T0002_YM_20100819090220_01.jpg,Maize,31,154,2526,2697
T0002_YM_20100819090220_01.jpg,Maize,84,285,2338,2523
T0002_YM_20100819090220_01.jpg,Maize,0,95,1994,2120
T0002_YM_20100819090220_01.jpg,Maize,117,319,1488,1659
T0002_YM_20100819090220_01.jpg,Maize,129,269,1057,1264
T0002_YM_20100819090220_01.jpg,Maize,95,297,889,1068
T0002_YM_20100819090220_01.jpg,Maize,0,92,741,917
T0002_YM_20100819090220_01.jpg,Maize,0,241,587,766
T0002_YM_20100819090220_01.jpg,Maize,218,386,347,492
T0002_YM_20100819090220_01.jpg,Maize,411,478,333,481
T0002_YM_20100819090220_01.jpg,Maize,87,207,0,156
T0002_YM_20100819090220_01.jpg,Maize,297,425,0,70
T0002_YM_20100819090220_01.jpg,Maize,699,878,1533,1754
T0002_YM_20100819090220_01.jpg,Maize,1127,1262,2103,2238
T0002_YM_20100819090220_01.jpg,Maize,1147,1290,1947,2047
T0002_YM_20100819090220_01.jpg,Maize,1312,1435,2674,2736
T0002_YM_20100819090220_01.jpg,Maize,1301,1488,1337,1642
T0002_YM_20100819090220_01.jpg,Maize,904,1013,1085,1233
T0002_YM_20100819090220_01.jpg,Maize,1295,1452,1035,1253
T0002_YM_20100819090220_01.jpg,Maize,1253,1399,786,990
T0002_YM_20100819090220_01.jpg,Maize,918,1108,570,783
T0002_YM_20100819090220_01.jpg,Maize,1141,1256,542,769
T0002_YM_20100819090220_01.jpg,Maize,1301,1460,305,548
T0002_YM_20100819090220_01.jpg,Maize,999,1153,72,414
T0002_YM_20100819090220_01.jpg,Maize,1018,1144,0,64
T0002_YM_20100819090220_01.jpg,Maize,1897,1967,2428,2487
T0002_YM_20100819090220_01.jpg,Maize,2207,2333,2299,2422
T0002_YM_20100819090220_01.jpg,Maize,1955,2154,1983,2171
T0002_YM_20100819090220_01.jpg,Maize,1751,1874,1924,1997
T0002_YM_20100819090220_01.jpg,Maize,2146,2350,1426,1591
T0002_YM_20100819090220_01.jpg,Maize,1863,2042,1063,1253
T0002_YM_20100819090220_01.jpg,Maize,2199,2353,895,1052
T0002_YM_20100819090220_01.jpg,Maize,2344,2456,1007,1149
T0002_YM_20100819090220_01.jpg,Maize,1785,1941,313,587
T0002_YM_20100819090220_01.jpg,Maize,2392,2540,551,814
T0002_YM_20100819090220_01.jpg,Maize,2336,2445,240,517
T0002_YM_20100819090220_01.jpg,Maize,2179,2286,190,358
T0002_YM_20100819090220_01.jpg,Maize,1930,2115,72,218
T0002_YM_20100819090220_01.jpg,Maize,2193,2300,0,117
T0002_YM_20100819090220_01.jpg,Maize,1941,2109,0,70
T0002_YM_20100819090220_01.jpg,Maize,2571,2753,274,484
T0002_YM_20100819090220_01.jpg,Maize,2781,2884,0,103
T0002_YM_20100819090220_01.jpg,Maize,3030,3114,0,168
T0002_YM_20100819090220_01.jpg,Maize,3147,3262,0,81
T0002_YM_20100819090220_01.jpg,Maize,2870,2979,363,565
T0002_YM_20100819090220_01.jpg,Maize,3296,3419,461,626
T0002_YM_20100819090220_01.jpg,Maize,3287,3424,638,822
T0002_YM_20100819090220_01.jpg,Maize,3038,3186,537,682
T0002_YM_20100819090220_01.jpg,Maize,2982,3161,671,900
T0002_YM_20100819090220_01.jpg,Maize,2859,3013,1116,1259
T0002_YM_20100819090220_01.jpg,Maize,2898,3038,1429,1533
T0002_YM_20100819090220_01.jpg,Maize,3402,3572,1085,1247
T0002_YM_20100819090220_01.jpg,Maize,2479,2658,1868,1997
T0002_YM_20100819090220_01.jpg,Maize,3030,3231,1689,1843
T0002_YM_20100819090220_01.jpg,Maize,3519,3648,1636,1810
T0002_YM_20100819090220_01.jpg,Maize,3491,3648,2081,2249
T0002_YM_20100819090220_01.jpg,Maize,3083,3226,1989,2103
T0002_YM_20100819090220_01.jpg,Maize,3086,3301,2137,2268
T0002_YM_20100819100220_01.jpg,Maize,28,137,2526,2705
T0002_YM_20100819100220_01.jpg,Maize,76,277,2341,2526
T0002_YM_20100819100220_01.jpg,Maize,0,120,2020,2154
